mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,BD*( 1) C 6- C 8,3.83,1.2,0.06
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,BD*( 1) C 7- H 18,1.37,1.21,0.036
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,RY ( 1) C 1,0.99,1.37,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,RY ( 1) C 3,1.08,1.99,0.041
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,RY ( 1) C 6,1.39,2.17,0.049
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,RY ( 2) C 6,0.64,2.15,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 2- C 7,RY ( 1) H 18,0.53,1.7,0.027
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,BD*( 1) C 1- H 14,3.61,0.8,0.048
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,BD*( 1) C 1- H 15,3.05,0.8,0.044
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,BD*( 2) C 3- C 4,27.73,0.4,0.094
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,BD*( 2) C 5- C 6,47.27,0.38,0.12
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,RY ( 2) C 1,0.96,1.15,0.03
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,RY ( 3) C 3,2.12,1.02,0.041
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,RY ( 4) C 6,0.6,1.86,0.03
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,RY ( 8) C 6,0.78,1.72,0.033
mol_006_E,scan_2,1.9108,BD ( 2) C 2- C 7,RY ( 3) C 7,0.59,0.91,0.021
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,BD*( 1) C 1- C 2,2.97,1.2,0.053
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,BD*( 1) C 2- C 3,2.61,1.34,0.053
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,BD*( 1) C 3- H 16,0.97,1.22,0.031
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,BD*( 1) C 4- C 5,2.99,1.33,0.056
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,BD*( 1) C 4- H 17,1.25,1.22,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,BD*( 1) C 5- C 10,4.68,1.21,0.067
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,RY ( 1) C 2,1.58,2.13,0.052
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,RY ( 2) C 2,0.89,2.04,0.038
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,RY ( 1) C 5,2.24,2.01,0.06
mol_006_E,scan_2,1.9108,BD ( 1) C 3- C 4,RY ( 1) H 17,0.92,1.69,0.035
mol_006_E,scan_2,1.9108,BD ( 2) C 3- C 4,BD*( 2) C 2- C 7,36.04,0.41,0.109
mol_006_E,scan_2,1.9108,BD ( 2) C 3- C 4,BD*( 2) C 5- C 6,30.23,0.39,0.097
mol_006_E,scan_2,1.9108,BD ( 2) C 3- C 4,RY ( 3) C 3,0.54,1.03,0.021
mol_006_E,scan_2,1.9108,BD ( 2) C 3- C 4,RY ( 5) C 5,0.72,1.99,0.034
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,BD*( 1) C 2- C 3,0.63,1.21,0.025
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,BD*( 1) C 2- C 7,4.41,1.22,0.066
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,BD*( 1) C 3- C 4,0.61,1.23,0.024
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,BD*( 1) C 4- C 5,3.47,1.2,0.058
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,BD*( 1) C 4- H 17,0.96,1.09,0.029
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,RY ( 1) C 2,1.31,2.0,0.046
mol_006_E,scan_2,1.9108,BD ( 1) C 3- H 16,RY ( 1) C 4,1.01,1.81,0.038
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 3- C 4,2.83,1.36,0.055
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 3- H 16,2.34,1.23,0.048
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 4- H 17,1.14,1.23,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 5- C 6,4.91,1.35,0.073
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 5- C 10,2.99,1.22,0.054
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 6- C 8,1.97,1.21,0.044
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,BD*( 1) C 9- C 10,0.98,1.16,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 1) C 3,1.36,2.0,0.047
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 2) C 3,1.65,1.98,0.051
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 2) C 5,1.18,2.59,0.049
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 4) C 5,1.74,6.65,0.096
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 9) C 5,1.32,6.4,0.082
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY (11) C 5,1.0,3.79,0.055
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY (14) C 5,0.55,4.28,0.043
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY (16) C 5,1.46,6.37,0.086
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 1) C 6,0.75,2.18,0.036
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 2) C 6,0.71,2.17,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 5) C 6,0.52,2.57,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 6) C 6,1.06,2.92,0.05
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 1) C 10,1.12,1.65,0.038
mol_006_E,scan_2,1.9108,BD ( 1) C 4- C 5,RY ( 6) C 10,0.8,12.79,0.09
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,BD*( 1) C 2- C 3,3.67,1.22,0.06
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,BD*( 1) C 3- C 4,0.88,1.24,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,BD*( 1) C 3- H 16,0.94,1.1,0.029
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,BD*( 1) C 4- C 5,0.61,1.21,0.024
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,BD*( 1) C 5- C 6,4.38,1.23,0.065
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,BD*( 1) C 5- C 10,0.59,1.1,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,RY ( 1) C 3,1.11,1.88,0.041
mol_006_E,scan_2,1.9108,BD ( 1) C 4- H 17,RY ( 1) C 5,0.86,1.89,0.036
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 4- C 5,4.5,1.32,0.069
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 4- H 17,2.14,1.22,0.046
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 5- C 10,1.91,1.21,0.043
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 6- C 7,2.73,1.35,0.054
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 6- C 8,1.4,1.2,0.037
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 7- H 18,2.53,1.21,0.049
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 8- H 19,0.51,1.18,0.022
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) C 10- N 11,2.58,1.37,0.053
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,BD*( 1) N 11- O 12,0.76,0.63,0.02
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,RY ( 1) C 4,0.93,1.93,0.038
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,RY ( 1) C 7,1.39,1.98,0.047
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,RY ( 2) C 7,0.86,1.78,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,RY ( 1) C 8,0.83,1.45,0.031
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,RY ( 1) C 10,0.54,1.64,0.027
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 6,RY ( 3) C 10,0.8,2.11,0.037
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,BD*( 2) C 2- C 7,23.51,0.41,0.088
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,BD*( 2) C 3- C 4,33.14,0.41,0.104
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,BD*( 1) C 8- H 19,3.27,0.81,0.046
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,BD*( 1) C 8- H 20,3.43,0.81,0.047
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,BD*( 2) C 10- N 11,40.63,0.38,0.111
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,RY ( 3) C 4,2.28,1.23,0.047
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,RY ( 3) C 7,2.06,0.92,0.039
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,RY ( 2) C 8,0.55,1.14,0.022
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,RY ( 2) C 10,1.0,1.98,0.04
mol_006_E,scan_2,1.9108,BD ( 2) C 5- C 6,RY (10) C 10,0.53,1.24,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 3- C 4,1.05,1.35,0.034
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 4- C 5,2.2,1.32,0.048
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 5- C 6,1.29,1.33,0.037
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 6- C 7,3.27,1.34,0.059
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 8- C 9,0.6,1.13,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 9- C 10,1.07,1.14,0.031
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 9- H 22,0.52,1.17,0.022
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) C 10- N 11,1.62,1.36,0.042
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,BD*( 1) N 11- O 12,21.84,0.62,0.104
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,RY ( 1) C 4,1.33,1.93,0.045
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,RY ( 1) C 6,1.35,2.16,0.048
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,RY ( 1) C 9,0.76,1.46,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 5- C 10,RY ( 1) N 11,1.6,1.67,0.046
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 1- C 2,3.01,1.21,0.054
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 2- C 7,3.46,1.35,0.061
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 5- C 6,3.12,1.34,0.058
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 5- C 10,2.44,1.21,0.049
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 6- C 8,1.79,1.21,0.041
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 7- H 18,1.34,1.22,0.036
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,BD*( 1) C 8- C 9,0.54,1.14,0.022
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,RY ( 1) C 2,1.27,2.13,0.046
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,RY ( 2) C 2,1.09,2.04,0.042
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,RY ( 1) C 5,0.77,2.01,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,RY ( 2) C 5,1.07,2.58,0.047
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,RY ( 1) C 8,0.71,1.45,0.029
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 7,RY ( 1) H 18,0.68,1.7,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 2- C 7,1.72,1.3,0.042
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 4- C 5,3.71,1.27,0.061
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 5- C 6,1.22,1.29,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 5- C 10,0.79,1.16,0.027
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 6- C 7,1.98,1.3,0.045
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 8- C 9,0.51,1.09,0.021
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 8- H 19,0.63,1.13,0.024
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 8- H 20,0.62,1.13,0.024
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 9- C 10,1.0,1.1,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 9- H 21,0.56,1.13,0.022
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,BD*( 1) C 9- H 22,0.7,1.13,0.025
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,RY ( 1) C 5,0.61,1.96,0.031
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,RY ( 1) C 7,1.43,1.93,0.047
mol_006_E,scan_2,1.9108,BD ( 1) C 6- C 8,RY ( 3) C 9,0.82,1.79,0.034
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,BD*( 1) C 2- C 3,4.46,1.21,0.066
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,BD*( 1) C 2- C 7,1.0,1.22,0.031
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,BD*( 1) C 5- C 6,4.39,1.21,0.065
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,BD*( 1) C 6- C 7,0.91,1.23,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,BD*( 1) C 6- C 8,0.5,1.08,0.021
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,RY ( 1) C 2,1.17,2.0,0.043
mol_006_E,scan_2,1.9108,BD ( 1) C 7- H 18,RY ( 1) C 6,1.33,2.04,0.046
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,BD*( 1) C 5- C 6,0.51,1.27,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,BD*( 1) C 5- C 10,0.64,1.14,0.024
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,BD*( 1) C 6- C 7,4.2,1.28,0.066
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,BD*( 1) C 6- C 8,0.66,1.13,0.024
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,BD*( 1) C 10- N 11,4.63,1.3,0.069
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,RY ( 2) C 6,0.64,2.09,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 8- C 9,RY ( 4) C 10,0.67,2.09,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 19,BD*( 1) C 5- C 6,1.43,1.2,0.037
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 19,BD*( 2) C 5- C 6,6.16,0.62,0.055
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 19,BD*( 1) C 9- C 10,0.81,1.01,0.026
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 19,BD*( 1) C 9- H 21,1.22,1.04,0.032
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 19,BD*( 1) C 9- H 22,0.77,1.04,0.025
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 19,RY ( 2) C 9,0.59,1.37,0.025
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 20,BD*( 1) C 5- C 6,1.26,1.2,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 20,BD*( 2) C 5- C 6,6.66,0.62,0.057
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 20,BD*( 1) C 9- C 10,0.65,1.01,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 20,BD*( 1) C 9- H 21,0.97,1.04,0.028
mol_006_E,scan_2,1.9108,BD ( 1) C 8- H 20,BD*( 1) C 9- H 22,1.21,1.04,0.032
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,BD*( 1) C 4- C 5,3.65,1.31,0.062
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,BD*( 1) C 5- C 10,1.3,1.19,0.035
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,BD*( 1) C 6- C 8,0.56,1.18,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,BD*( 1) C 8- H 19,0.57,1.16,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,BD*( 1) C 10- N 11,0.85,1.35,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,BD*( 1) N 11- O 12,9.22,0.61,0.067
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,RY ( 1) C 5,0.73,1.99,0.034
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,RY ( 3) C 8,0.77,1.77,0.033
mol_006_E,scan_2,1.9108,BD ( 1) C 9- C 10,RY ( 1) N 11,1.73,1.66,0.048
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 21,BD*( 1) C 5- C 10,1.31,1.09,0.034
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 21,BD*( 1) C 8- H 19,1.2,1.06,0.032
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 21,BD*( 1) C 8- H 20,0.8,1.06,0.026
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 21,BD*( 2) C 10- N 11,9.56,0.62,0.069
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 21,BD*( 1) N 11- O 12,0.57,0.51,0.015
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,BD*( 1) C 5- C 10,1.48,1.09,0.036
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,BD*( 1) C 6- C 8,0.54,1.08,0.021
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,BD*( 1) C 8- H 19,0.62,1.06,0.023
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,BD*( 1) C 8- H 20,1.19,1.06,0.032
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,BD*( 2) C 10- N 11,8.74,0.63,0.066
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,BD*( 1) N 11- O 12,0.56,0.51,0.015
mol_006_E,scan_2,1.9108,BD ( 1) C 9- H 22,RY ( 2) C 8,0.81,1.39,0.03
mol_006_E,scan_2,1.9108,BD ( 1) C 10- N 11,BD*( 1) C 5- C 6,0.63,1.6,0.028
mol_006_E,scan_2,1.9108,BD ( 1) C 10- N 11,BD*( 1) C 5- C 10,1.5,1.47,0.042
mol_006_E,scan_2,1.9108,BD ( 1) C 10- N 11,BD*( 1) C 9- C 10,2.15,1.41,0.049
mol_006_E,scan_2,1.9108,BD ( 1) C 10- N 11,RY ( 1) C 5,1.64,2.27,0.054
mol_006_E,scan_2,1.9108,BD ( 1) C 10- N 11,RY ( 2) C 5,1.02,2.84,0.048
mol_006_E,scan_2,1.9108,BD ( 1) C 10- N 11,RY ( 6) C 10,0.59,13.04,0.078
mol_006_E,scan_2,1.9108,BD ( 2) C 10- N 11,BD*( 2) C 5- C 6,6.01,0.54,0.051
mol_006_E,scan_2,1.9108,BD ( 2) C 10- N 11,BD*( 1) C 9- H 21,1.1,0.96,0.029
mol_006_E,scan_2,1.9108,BD ( 2) C 10- N 11,BD*( 1) C 9- H 22,1.01,0.96,0.028
mol_006_E,scan_2,1.9108,BD ( 1) N 11- O 12,BD*( 1) C 5- C 10,5.75,1.09,0.071
mol_006_E,scan_2,1.9108,BD ( 1) N 11- O 12,BD*( 1) C 9- C 10,2.29,1.03,0.043
mol_006_E,scan_2,1.9108,BD ( 1) N 11- O 12,RY ( 4) C 10,0.76,2.04,0.035
mol_006_E,scan_2,1.9108,BD ( 1) N 11- O 12,RY ( 2) H 24,0.58,2.35,0.033
mol_006_E,sp2,1.6108,LP ( 1) N 11,BD*( 1) C 9- C 10,7.12,1.02,0.076
mol_006_E,sp2,1.6108,LP ( 1) N 11,RY ( 1) C 10,6.93,1.66,0.096
mol_006_E,sp2,1.6108,LP ( 1) N 11,RY (11) N 11,0.64,7.17,0.061
mol_006_E,sp2,1.6108,LP ( 1) N 11,RY (14) N 11,0.59,11.74,0.074
mol_006_E,sp2,1.6108,LP ( 1) O 12,BD*( 1) C 5- C 10,1.18,1.21,0.034
mol_006_E,sp2,1.6108,LP ( 1) O 12,BD*( 1) C 8- C 9,0.73,1.11,0.025
mol_006_E,sp2,1.6108,LP ( 1) O 12,RY ( 1) H 23,1.26,2.61,0.051
mol_006_E,sp2,1.6108,LP ( 1) O 12,RY ( 1) H 24,1.26,2.64,0.052
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,BD*( 1) C 2- C 3,1.23,1.28,0.035
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,BD*( 1) C 2- C 7,1.36,1.29,0.038
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,BD*( 1) C 3- C 4,2.42,1.3,0.05
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,BD*( 1) C 3- H 16,0.5,1.16,0.022
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,BD*( 1) C 6- C 7,2.5,1.3,0.051
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,BD*( 1) C 7- H 18,0.5,1.16,0.022
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,RY ( 1) C 3,1.68,1.94,0.051
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,RY ( 1) C 7,1.24,1.92,0.044
mol_006_E,sp2,1.6108,BD ( 1) C 1- C 2,RY ( 2) C 7,0.66,1.72,0.03
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 13,BD*( 1) C 2- C 3,4.71,1.19,0.067
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 14,BD*( 1) C 2- C 7,1.92,1.2,0.043
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 14,BD*( 2) C 2- C 7,6.26,0.64,0.056
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 14,RY ( 3) C 2,0.56,1.52,0.026
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 15,BD*( 1) C 2- C 7,1.98,1.2,0.044
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 15,BD*( 2) C 2- C 7,6.11,0.64,0.056
mol_006_E,sp2,1.6108,BD ( 1) C 1- H 15,RY ( 3) C 2,0.55,1.52,0.026
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 1- C 2,1.22,1.19,0.034
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 1- H 13,0.95,1.18,0.03
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 2- C 7,2.14,1.34,0.048
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 3- C 4,2.45,1.35,0.051
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 3- H 16,0.99,1.21,0.031
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 4- H 17,2.31,1.21,0.047
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,BD*( 1) C 7- H 18,2.74,1.21,0.051
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,RY ( 1) C 1,1.47,1.36,0.04
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,RY ( 1) C 4,0.78,1.97,0.035
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,RY ( 2) C 4,1.69,1.85,0.05
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,RY ( 1) C 7,0.97,1.97,0.039
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 3,RY ( 2) C 7,0.78,1.76,0.033
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,BD*( 1) C 1- C 2,1.36,1.2,0.036
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,BD*( 1) C 2- C 3,2.22,1.33,0.049
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,BD*( 1) C 3- H 16,2.31,1.21,0.047
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,BD*( 1) C 6- C 7,3.66,1.35,0.063
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,BD*( 1) C 6- C 8,3.87,1.2,0.061
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,BD*( 1) C 7- H 18,1.35,1.21,0.036
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,RY ( 1) C 1,0.98,1.37,0.033
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,RY ( 1) C 3,1.08,1.99,0.041
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,RY ( 1) C 6,1.46,2.13,0.05
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,RY ( 2) C 6,0.61,2.11,0.032
mol_006_E,sp2,1.6108,BD ( 1) C 2- C 7,RY ( 1) H 18,0.54,1.69,0.027
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,BD*( 1) C 1- H 14,3.41,0.8,0.047
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,BD*( 1) C 1- H 15,3.36,0.8,0.046
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,BD*( 2) C 3- C 4,27.65,0.4,0.093
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,BD*( 2) C 5- C 6,45.72,0.39,0.119
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,RY ( 2) C 1,0.95,1.15,0.03
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,RY ( 3) C 3,2.13,1.02,0.042
mol_006_E,sp2,1.6108,BD ( 2) C 2- C 7,RY ( 4) C 6,0.58,1.94,0.03
